"","#Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"142","ANNEALINGEvolGTR",TRUE,0,2019,1000,0,"RobinsonFouldsMetric",0.239930344728054,"sim-1963491310.msf",2215584,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"143","ANNEALINGEvolGTR",TRUE,0,2019,1000,0,"KuhnerFelsenstein",0.00531585107577406,"sim-1963491310.msf",2215584,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"144","SSEvolGTR",NA,NA,NA,2019000,0,NA,NA,"sim-1963491310.msf",1981864,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"145","ANNEALINGEvolK2P",TRUE,0,1658,1000,0,"ConsensusLogLL",-3436.69349368182,"sim--714420091.msf",1608219,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"146","ANNEALINGEvolK2P",TRUE,0,1658,1000,0,"BestSampledLogLL",-3381.47132546403,"sim--714420091.msf",1608219,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"147","ANNEALINGEvolK2P",TRUE,0,1658,1000,0,"PartitionMetric",2,"sim--714420091.msf",1608219,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"148","ANNEALINGEvolK2P",TRUE,0,1658,1000,0,"RobinsonFouldsMetric",0.303089600228653,"sim--714420091.msf",1608219,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"149","ANNEALINGEvolK2P",TRUE,0,1658,1000,0,"KuhnerFelsenstein",0.0101555045550419,"sim--714420091.msf",1608219,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"150","SSEvolK2P",NA,NA,NA,1658000,0,NA,NA,"sim--714420091.msf",1372709,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"151","ANNEALINGJC",TRUE,0,1536,1000,0,"ConsensusLogLL",-3383.99604913166,"sim--714420091.msf",654385,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"152","ANNEALINGJC",TRUE,0,1536,1000,0,"BestSampledLogLL",-3385.6360278249,"sim--714420091.msf",654385,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"153","ANNEALINGJC",TRUE,0,1536,1000,0,"PartitionMetric",0,"sim--714420091.msf",654385,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"154","ANNEALINGJC",TRUE,0,1536,1000,0,"RobinsonFouldsMetric",0.288109600228653,"sim--714420091.msf",654385,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"155","ANNEALINGJC",TRUE,0,1536,1000,0,"KuhnerFelsenstein",0.00872500354409971,"sim--714420091.msf",654385,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"156","SSJC",NA,NA,NA,1536000,0,NA,NA,"sim--714420091.msf",643356,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"157","ANNEALINGEvolGTR",TRUE,0,2057,1000,0,"ConsensusLogLL",-3387.46453008671,"sim--714420091.msf",2266335,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"158","ANNEALINGEvolGTR",TRUE,0,2057,1000,0,"BestSampledLogLL",-3357.45626623457,"sim--714420091.msf",2266335,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"159","ANNEALINGEvolGTR",TRUE,0,2057,1000,0,"PartitionMetric",2,"sim--714420091.msf",2266335,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"160","ANNEALINGEvolGTR",TRUE,0,2057,1000,0,"RobinsonFouldsMetric",0.272749600228653,"sim--714420091.msf",2266335,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"161","ANNEALINGEvolGTR",TRUE,0,2057,1000,0,"KuhnerFelsenstein",0.00788614128803381,"sim--714420091.msf",2266335,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"162","SSEvolGTR",NA,NA,NA,2057000,0,NA,NA,"sim--714420091.msf",2185882,111,0.9999,500,10,306,10,"1000 100000 1000 100000 1000 100000"
"163","ANNEALINGEvolK2P",TRUE,0,1686,1000,0,"ConsensusLogLL",-3954.23154411456,"sim--992520285.msf",1683192,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"164","ANNEALINGEvolK2P",TRUE,0,1686,1000,0,"BestSampledLogLL",-3929.68841924043,"sim--992520285.msf",1683192,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"165","ANNEALINGEvolK2P",TRUE,0,1686,1000,0,"PartitionMetric",0,"sim--992520285.msf",1683192,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"166","ANNEALINGEvolK2P",TRUE,0,1686,1000,0,"RobinsonFouldsMetric",0.265468058325544,"sim--992520285.msf",1683192,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"167","ANNEALINGEvolK2P",TRUE,0,1686,1000,0,"KuhnerFelsenstein",0.00758992443144696,"sim--992520285.msf",1683192,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"168","SSEvolK2P",NA,NA,NA,1686000,0,NA,NA,"sim--992520285.msf",1479850,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"169","ANNEALINGJC",TRUE,0,1599,1000,0,"ConsensusLogLL",-3926.58206164733,"sim--992520285.msf",702449,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"170","ANNEALINGJC",TRUE,0,1599,1000,0,"BestSampledLogLL",-3928.71135585459,"sim--992520285.msf",702449,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"171","ANNEALINGJC",TRUE,0,1599,1000,0,"PartitionMetric",0,"sim--992520285.msf",702449,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"172","ANNEALINGJC",TRUE,0,1599,1000,0,"RobinsonFouldsMetric",0.268880709329491,"sim--992520285.msf",702449,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"173","ANNEALINGJC",TRUE,0,1599,1000,0,"KuhnerFelsenstein",0.0078564646411863,"sim--992520285.msf",702449,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"174","SSJC",NA,NA,NA,1599000,0,NA,NA,"sim--992520285.msf",729405,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"175","ANNEALINGEvolGTR",TRUE,0,2077,1000,0,"ConsensusLogLL",-3962.10498367703,"sim--992520285.msf",2410186,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"176","ANNEALINGEvolGTR",TRUE,0,2077,1000,0,"BestSampledLogLL",-3892.25624111796,"sim--992520285.msf",2410186,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"177","ANNEALINGEvolGTR",TRUE,0,2077,1000,0,"PartitionMetric",0,"sim--992520285.msf",2410186,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"178","ANNEALINGEvolGTR",TRUE,0,2077,1000,0,"RobinsonFouldsMetric",0.277360249950618,"sim--992520285.msf",2410186,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"179","ANNEALINGEvolGTR",TRUE,0,2077,1000,0,"KuhnerFelsenstein",0.00744675084436982,"sim--992520285.msf",2410186,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"180","SSEvolGTR",NA,NA,NA,2077000,0,NA,NA,"sim--992520285.msf",2011695,111,0.9999,500,10,317,10,"1000 100000 1000 100000 1000 100000"
"181","ANNEALINGEvolK2P",TRUE,0,1764,1000,0,"ConsensusLogLL",-3989.59840779612,"sim-1271357968.msf",1633629,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"182","ANNEALINGEvolK2P",TRUE,0,1764,1000,0,"BestSampledLogLL",-3947.90605382934,"sim-1271357968.msf",1633629,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"183","ANNEALINGEvolK2P",TRUE,0,1764,1000,0,"PartitionMetric",0,"sim-1271357968.msf",1633629,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"184","ANNEALINGEvolK2P",TRUE,0,1764,1000,0,"RobinsonFouldsMetric",0.318701664742406,"sim-1271357968.msf",1633629,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"185","ANNEALINGEvolK2P",TRUE,0,1764,1000,0,"KuhnerFelsenstein",0.0103101167482421,"sim-1271357968.msf",1633629,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"186","SSEvolK2P",NA,NA,NA,1764000,0,NA,NA,"sim-1271357968.msf",1401234,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"187","ANNEALINGJC",TRUE,0,1656,1000,0,"ConsensusLogLL",-3946.94226764375,"sim-1271357968.msf",675340,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"188","ANNEALINGJC",TRUE,0,1656,1000,0,"BestSampledLogLL",-3949.0731431289,"sim-1271357968.msf",675340,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"189","ANNEALINGJC",TRUE,0,1656,1000,0,"PartitionMetric",2,"sim-1271357968.msf",675340,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"190","ANNEALINGJC",TRUE,0,1656,1000,0,"RobinsonFouldsMetric",0.319581664742406,"sim-1271357968.msf",675340,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"191","ANNEALINGJC",TRUE,0,1656,1000,0,"KuhnerFelsenstein",0.0103693895871408,"sim-1271357968.msf",675340,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"192","SSJC",NA,NA,NA,1656000,0,NA,NA,"sim-1271357968.msf",688007,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"193","ANNEALINGEvolGTR",TRUE,0,2157,1000,0,"ConsensusLogLL",-3972.89737325318,"sim-1271357968.msf",2328007,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"194","ANNEALINGEvolGTR",TRUE,0,2157,1000,0,"BestSampledLogLL",-3861.43075565656,"sim-1271357968.msf",2328007,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"195","ANNEALINGEvolGTR",TRUE,0,2157,1000,0,"PartitionMetric",2,"sim-1271357968.msf",2328007,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"196","ANNEALINGEvolGTR",TRUE,0,2157,1000,0,"RobinsonFouldsMetric",0.309114094468749,"sim-1271357968.msf",2328007,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"197","ANNEALINGEvolGTR",TRUE,0,2157,1000,0,"KuhnerFelsenstein",0.00897611715668937,"sim-1271357968.msf",2328007,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"198","SSEvolGTR",NA,NA,NA,2157000,0,NA,NA,"sim-1271357968.msf",2285427,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
"199","ANNEALINGEvolK2P",TRUE,0,1778,1000,0,"ConsensusLogLL",-4095.52907701125,"sim-1640080131.msf",1756052,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"200","ANNEALINGEvolK2P",TRUE,0,1778,1000,0,"BestSampledLogLL",-4040.29034896222,"sim-1640080131.msf",1756052,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"201","ANNEALINGEvolK2P",TRUE,0,1778,1000,0,"PartitionMetric",0,"sim-1640080131.msf",1756052,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"202","ANNEALINGEvolK2P",TRUE,0,1778,1000,0,"RobinsonFouldsMetric",0.387261992584502,"sim-1640080131.msf",1756052,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"203","ANNEALINGEvolK2P",TRUE,0,1778,1000,0,"KuhnerFelsenstein",0.0158382876212647,"sim-1640080131.msf",1756052,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"204","SSEvolK2P",NA,NA,NA,1778000,0,NA,NA,"sim-1640080131.msf",1444329,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"205","ANNEALINGJC",TRUE,0,1682,1000,0,"ConsensusLogLL",-4040.95040729078,"sim-1640080131.msf",767052,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"206","ANNEALINGJC",TRUE,0,1682,1000,0,"BestSampledLogLL",-4043.47023940084,"sim-1640080131.msf",767052,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"207","ANNEALINGJC",TRUE,0,1682,1000,0,"PartitionMetric",0,"sim-1640080131.msf",767052,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"208","ANNEALINGJC",TRUE,0,1682,1000,0,"RobinsonFouldsMetric",0.383241992584502,"sim-1640080131.msf",767052,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"209","ANNEALINGJC",TRUE,0,1682,1000,0,"KuhnerFelsenstein",0.0157110259221397,"sim-1640080131.msf",767052,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"210","SSJC",NA,NA,NA,1682000,0,NA,NA,"sim-1640080131.msf",748104,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"211","ANNEALINGEvolGTR",TRUE,0,2164,1000,0,"ConsensusLogLL",-4064.41855010504,"sim-1640080131.msf",2458914,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"212","ANNEALINGEvolGTR",TRUE,0,2164,1000,0,"BestSampledLogLL",-4019.34784594511,"sim-1640080131.msf",2458914,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"213","ANNEALINGEvolGTR",TRUE,0,2164,1000,0,"PartitionMetric",0,"sim-1640080131.msf",2458914,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"214","ANNEALINGEvolGTR",TRUE,0,2164,1000,0,"RobinsonFouldsMetric",0.357287416132829,"sim-1640080131.msf",2458914,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"215","ANNEALINGEvolGTR",TRUE,0,2164,1000,0,"KuhnerFelsenstein",0.014542916364421,"sim-1640080131.msf",2458914,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"216","SSEvolGTR",NA,NA,NA,2164000,0,NA,NA,"sim-1640080131.msf",2031636,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"217","ANNEALINGEvolK2P",TRUE,0,1739,1000,0,"ConsensusLogLL",-3254.20410582841,"sim-1316668952.msf",1658371,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"218","ANNEALINGEvolK2P",TRUE,0,1739,1000,0,"BestSampledLogLL",-3208.16674261451,"sim-1316668952.msf",1658371,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"219","ANNEALINGEvolK2P",TRUE,0,1739,1000,0,"PartitionMetric",0,"sim-1316668952.msf",1658371,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"220","ANNEALINGEvolK2P",TRUE,0,1739,1000,0,"RobinsonFouldsMetric",0.260231737693374,"sim-1316668952.msf",1658371,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"221","ANNEALINGEvolK2P",TRUE,0,1739,1000,0,"KuhnerFelsenstein",0.00822107573395644,"sim-1316668952.msf",1658371,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"222","SSEvolK2P",NA,NA,NA,1739000,0,NA,NA,"sim-1316668952.msf",1431924,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"223","ANNEALINGJC",TRUE,0,1641,1000,0,"ConsensusLogLL",-3209.32068289328,"sim-1316668952.msf",722022,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"224","ANNEALINGJC",TRUE,0,1641,1000,0,"BestSampledLogLL",-3211.09234940551,"sim-1316668952.msf",722022,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"225","ANNEALINGJC",TRUE,0,1641,1000,0,"PartitionMetric",0,"sim-1316668952.msf",722022,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"226","ANNEALINGJC",TRUE,0,1641,1000,0,"RobinsonFouldsMetric",0.266621737693374,"sim-1316668952.msf",722022,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"227","ANNEALINGJC",TRUE,0,1641,1000,0,"KuhnerFelsenstein",0.00812720648589814,"sim-1316668952.msf",722022,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"228","SSJC",NA,NA,NA,1641000,0,NA,NA,"sim-1316668952.msf",790280,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"229","ANNEALINGEvolGTR",TRUE,0,2089,1000,0,"ConsensusLogLL",-3235.85724082929,"sim-1316668952.msf",2258018,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"230","ANNEALINGEvolGTR",TRUE,0,2089,1000,0,"BestSampledLogLL",-3183.81585673333,"sim-1316668952.msf",2258018,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"231","ANNEALINGEvolGTR",TRUE,0,2089,1000,0,"PartitionMetric",0,"sim-1316668952.msf",2258018,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"232","ANNEALINGEvolGTR",TRUE,0,2089,1000,0,"RobinsonFouldsMetric",0.267769091719858,"sim-1316668952.msf",2258018,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"233","ANNEALINGEvolGTR",TRUE,0,2089,1000,0,"KuhnerFelsenstein",0.00880661222881681,"sim-1316668952.msf",2258018,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"234","SSEvolGTR",NA,NA,NA,2089000,0,NA,NA,"sim-1316668952.msf",2255451,111,0.9999,500,10,316,10,"1000 100000 1000 100000 1000 100000"
"235","ANNEALINGEvolK2P",TRUE,0,1760,1000,0,"ConsensusLogLL",-3636.00985168143,"sim--209764974.msf",1682596,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"236","ANNEALINGEvolK2P",TRUE,0,1760,1000,0,"BestSampledLogLL",-3520.40900274251,"sim--209764974.msf",1682596,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"237","ANNEALINGEvolK2P",TRUE,0,1760,1000,0,"PartitionMetric",0,"sim--209764974.msf",1682596,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"238","ANNEALINGEvolK2P",TRUE,0,1760,1000,0,"RobinsonFouldsMetric",0.392724863596045,"sim--209764974.msf",1682596,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"239","ANNEALINGEvolK2P",TRUE,0,1760,1000,0,"KuhnerFelsenstein",0.0209016887538026,"sim--209764974.msf",1682596,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"240","SSEvolK2P",NA,NA,NA,1760000,0,NA,NA,"sim--209764974.msf",1459031,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"241","ANNEALINGJC",TRUE,0,1599,1000,0,"ConsensusLogLL",-3549.95356662144,"sim--209764974.msf",739183,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"242","ANNEALINGJC",TRUE,0,1599,1000,0,"BestSampledLogLL",-3550.88750146219,"sim--209764974.msf",739183,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"243","ANNEALINGJC",TRUE,0,1599,1000,0,"PartitionMetric",0,"sim--209764974.msf",739183,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"244","ANNEALINGJC",TRUE,0,1599,1000,0,"RobinsonFouldsMetric",0.411484532606846,"sim--209764974.msf",739183,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"245","ANNEALINGJC",TRUE,0,1599,1000,0,"KuhnerFelsenstein",0.0220020257328364,"sim--209764974.msf",739183,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"246","SSJC",NA,NA,NA,1599000,0,NA,NA,"sim--209764974.msf",792380,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"247","ANNEALINGEvolGTR",TRUE,0,2101,1000,0,"ConsensusLogLL",-3588.20553635276,"sim--209764974.msf",2316078,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"248","ANNEALINGEvolGTR",TRUE,0,2101,1000,0,"BestSampledLogLL",-3461.68365733254,"sim--209764974.msf",2316078,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"249","ANNEALINGEvolGTR",TRUE,0,2101,1000,0,"PartitionMetric",0,"sim--209764974.msf",2316078,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"250","ANNEALINGEvolGTR",TRUE,0,2101,1000,0,"RobinsonFouldsMetric",0.359245724859582,"sim--209764974.msf",2316078,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"251","ANNEALINGEvolGTR",TRUE,0,2101,1000,0,"KuhnerFelsenstein",0.0170390621726448,"sim--209764974.msf",2316078,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"252","SSEvolGTR",NA,NA,NA,2101000,0,NA,NA,"sim--209764974.msf",1938513,111,0.9999,500,10,320,10,"1000 100000 1000 100000 1000 100000"
"253","ANNEALINGEvolK2P",TRUE,0,1701,1000,0,"ConsensusLogLL",-3622.23976291983,"sim-1038568758.msf",1823847,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"254","ANNEALINGEvolK2P",TRUE,0,1701,1000,0,"BestSampledLogLL",-3593.86833629908,"sim-1038568758.msf",1823847,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"255","ANNEALINGEvolK2P",TRUE,0,1701,1000,0,"PartitionMetric",6,"sim-1038568758.msf",1823847,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"256","ANNEALINGEvolK2P",TRUE,0,1701,1000,0,"RobinsonFouldsMetric",0.413539049405263,"sim-1038568758.msf",1823847,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"257","ANNEALINGEvolK2P",TRUE,0,1701,1000,0,"KuhnerFelsenstein",0.0192361263442194,"sim-1038568758.msf",1823847,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"258","SSEvolK2P",NA,NA,NA,1701000,0,NA,NA,"sim-1038568758.msf",1498444,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"259","ANNEALINGJC",TRUE,0,1606,1000,0,"ConsensusLogLL",-3591.14016622309,"sim-1038568758.msf",686932,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"260","ANNEALINGJC",TRUE,0,1606,1000,0,"BestSampledLogLL",-3593.68748306967,"sim-1038568758.msf",686932,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"261","ANNEALINGJC",TRUE,0,1606,1000,0,"PartitionMetric",4,"sim-1038568758.msf",686932,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"262","ANNEALINGJC",TRUE,0,1606,1000,0,"RobinsonFouldsMetric",0.410649049405262,"sim-1038568758.msf",686932,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"263","ANNEALINGJC",TRUE,0,1606,1000,0,"KuhnerFelsenstein",0.0192211109382424,"sim-1038568758.msf",686932,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"264","SSJC",NA,NA,NA,1606000,0,NA,NA,"sim-1038568758.msf",696020,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"265","ANNEALINGEvolGTR",TRUE,0,2111,1000,0,"ConsensusLogLL",-3593.47344973872,"sim-1038568758.msf",2317428,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"266","ANNEALINGEvolGTR",TRUE,0,2111,1000,0,"BestSampledLogLL",-3521.13906957877,"sim-1038568758.msf",2317428,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"267","ANNEALINGEvolGTR",TRUE,0,2111,1000,0,"PartitionMetric",4,"sim-1038568758.msf",2317428,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"268","ANNEALINGEvolGTR",TRUE,0,2111,1000,0,"RobinsonFouldsMetric",0.357012067883774,"sim-1038568758.msf",2317428,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"269","ANNEALINGEvolGTR",TRUE,0,2111,1000,0,"KuhnerFelsenstein",0.0145692382592434,"sim-1038568758.msf",2317428,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"270","SSEvolGTR",NA,NA,NA,2111000,0,NA,NA,"sim-1038568758.msf",2081012,111,0.9999,500,10,303,10,"1000 100000 1000 100000 1000 100000"
"271","ANNEALINGEvolK2P",TRUE,0,1641,1000,0,"ConsensusLogLL",-3345.82052114196,"sim-559442320.msf",1568468,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"272","ANNEALINGEvolK2P",TRUE,0,1641,1000,0,"BestSampledLogLL",-3312.84579560132,"sim-559442320.msf",1568468,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"273","ANNEALINGEvolK2P",TRUE,0,1641,1000,0,"PartitionMetric",0,"sim-559442320.msf",1568468,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"274","ANNEALINGEvolK2P",TRUE,0,1641,1000,0,"RobinsonFouldsMetric",0.179405738415136,"sim-559442320.msf",1568468,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"275","ANNEALINGEvolK2P",TRUE,0,1641,1000,0,"KuhnerFelsenstein",0.00282871903257822,"sim-559442320.msf",1568468,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"276","SSEvolK2P",NA,NA,NA,1641000,0,NA,NA,"sim-559442320.msf",1333290,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"277","ANNEALINGJC",TRUE,0,1545,1000,0,"ConsensusLogLL",-3309.88087966027,"sim-559442320.msf",685133,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"278","ANNEALINGJC",TRUE,0,1545,1000,0,"BestSampledLogLL",-3312.55111522856,"sim-559442320.msf",685133,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"279","ANNEALINGJC",TRUE,0,1545,1000,0,"PartitionMetric",0,"sim-559442320.msf",685133,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"280","ANNEALINGJC",TRUE,0,1545,1000,0,"RobinsonFouldsMetric",0.169435738415136,"sim-559442320.msf",685133,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"281","ANNEALINGJC",TRUE,0,1545,1000,0,"KuhnerFelsenstein",0.00238672306712672,"sim-559442320.msf",685133,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"282","SSJC",NA,NA,NA,1545000,0,NA,NA,"sim-559442320.msf",624431,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"283","ANNEALINGEvolGTR",TRUE,0,2044,1000,0,"ConsensusLogLL",-3314.00649441781,"sim-559442320.msf",2197641,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"284","ANNEALINGEvolGTR",TRUE,0,2044,1000,0,"BestSampledLogLL",-3269.98290823934,"sim-559442320.msf",2197641,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
