"","#Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"150","SSEvolK2P",NA,NA,NA,294000,0,NA,NA,"sim-1038568758.msf",714967,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"151","ANNEALINGJC",TRUE,0,578,500,0,"ConsensusLogLL",-7446.2606364333,"sim-1038568758.msf",342526,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"152","ANNEALINGJC",TRUE,0,578,500,0,"BestSampledLogLL",-7449.41189528327,"sim-1038568758.msf",342526,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"153","ANNEALINGJC",TRUE,0,578,500,0,"PartitionMetric",0,"sim-1038568758.msf",342526,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"154","ANNEALINGJC",TRUE,0,578,500,0,"RobinsonFouldsMetric",0.186958689055673,"sim-1038568758.msf",342526,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"155","ANNEALINGJC",TRUE,0,578,500,0,"KuhnerFelsenstein",0.0039978066827466,"sim-1038568758.msf",342526,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"156","SSJC",NA,NA,NA,289000,0,NA,NA,"sim-1038568758.msf",345775,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"157","ANNEALINGEvolGTR",TRUE,0,706,500,0,"ConsensusLogLL",-7545.53752957518,"sim-1038568758.msf",1049380,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"158","ANNEALINGEvolGTR",TRUE,0,706,500,0,"BestSampledLogLL",-7377.3137414829,"sim-1038568758.msf",1049380,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"159","ANNEALINGEvolGTR",TRUE,0,706,500,0,"PartitionMetric",2,"sim-1038568758.msf",1049380,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"160","ANNEALINGEvolGTR",TRUE,0,706,500,0,"RobinsonFouldsMetric",0.350809821607465,"sim-1038568758.msf",1049380,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"161","ANNEALINGEvolGTR",TRUE,0,706,500,0,"KuhnerFelsenstein",0.0128906398458987,"sim-1038568758.msf",1049380,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"162","SSEvolGTR",NA,NA,NA,353000,0,NA,NA,"sim-1038568758.msf",1002940,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"163","ANNEALINGEvolK2P",TRUE,0,591,500,0,"ConsensusLogLL",-7367.62459842589,"sim-1038568758.msf",828285,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"164","ANNEALINGEvolK2P",TRUE,0,591,500,0,"BestSampledLogLL",-7369.97220273993,"sim-1038568758.msf",828285,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"165","ANNEALINGEvolK2P",TRUE,0,591,500,0,"PartitionMetric",0,"sim-1038568758.msf",828285,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"166","ANNEALINGEvolK2P",TRUE,0,591,500,0,"RobinsonFouldsMetric",0.206253210880269,"sim-1038568758.msf",828285,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"167","ANNEALINGEvolK2P",TRUE,0,591,500,0,"KuhnerFelsenstein",0.00473217682245562,"sim-1038568758.msf",828285,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"168","SSEvolK2P",NA,NA,NA,295500,0,NA,NA,"sim-1038568758.msf",745966,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"169","ANNEALINGJC",TRUE,0,581,500,0,"ConsensusLogLL",-7446.60911458975,"sim-1038568758.msf",368828,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"170","ANNEALINGJC",TRUE,0,581,500,0,"BestSampledLogLL",-7447.66620426641,"sim-1038568758.msf",368828,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"171","ANNEALINGJC",TRUE,0,581,500,0,"PartitionMetric",0,"sim-1038568758.msf",368828,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"172","ANNEALINGJC",TRUE,0,581,500,0,"RobinsonFouldsMetric",0.173198098983563,"sim-1038568758.msf",368828,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"173","ANNEALINGJC",TRUE,0,581,500,0,"KuhnerFelsenstein",0.00300161533849293,"sim-1038568758.msf",368828,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"174","SSJC",NA,NA,NA,290500,0,NA,NA,"sim-1038568758.msf",396379,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"175","ANNEALINGEvolGTR",TRUE,0,694,500,0,"ConsensusLogLL",-7546.09895591853,"sim-1038568758.msf",1031650,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"176","ANNEALINGEvolGTR",TRUE,0,694,500,0,"BestSampledLogLL",-7377.84258788297,"sim-1038568758.msf",1031650,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"177","ANNEALINGEvolGTR",TRUE,0,694,500,0,"PartitionMetric",2,"sim-1038568758.msf",1031650,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"178","ANNEALINGEvolGTR",TRUE,0,694,500,0,"RobinsonFouldsMetric",0.181534250286362,"sim-1038568758.msf",1031650,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"179","ANNEALINGEvolGTR",TRUE,0,694,500,0,"KuhnerFelsenstein",0.00457942993941168,"sim-1038568758.msf",1031650,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"180","SSEvolGTR",NA,NA,NA,347000,0,NA,NA,"sim-1038568758.msf",1016778,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"181","ANNEALINGEvolK2P",TRUE,0,593,500,0,"ConsensusLogLL",-7367.26107001822,"sim-1038568758.msf",791530,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"182","ANNEALINGEvolK2P",TRUE,0,593,500,0,"BestSampledLogLL",-7369.16634628683,"sim-1038568758.msf",791530,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"183","ANNEALINGEvolK2P",TRUE,0,593,500,0,"PartitionMetric",0,"sim-1038568758.msf",791530,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"184","ANNEALINGEvolK2P",TRUE,0,593,500,0,"RobinsonFouldsMetric",0.116769515365104,"sim-1038568758.msf",791530,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"185","ANNEALINGEvolK2P",TRUE,0,593,500,0,"KuhnerFelsenstein",0.00155419591123752,"sim-1038568758.msf",791530,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"186","SSEvolK2P",NA,NA,NA,296500,0,NA,NA,"sim-1038568758.msf",720909,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"187","ANNEALINGJC",TRUE,0,575,500,0,"ConsensusLogLL",-7446.58001906012,"sim-1038568758.msf",340663,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"188","ANNEALINGJC",TRUE,0,575,500,0,"BestSampledLogLL",-7451.33713177006,"sim-1038568758.msf",340663,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"189","ANNEALINGJC",TRUE,0,575,500,0,"PartitionMetric",0,"sim-1038568758.msf",340663,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"190","ANNEALINGJC",TRUE,0,575,500,0,"RobinsonFouldsMetric",0.169797022480036,"sim-1038568758.msf",340663,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"191","ANNEALINGJC",TRUE,0,575,500,0,"KuhnerFelsenstein",0.00331979428173933,"sim-1038568758.msf",340663,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"192","SSJC",NA,NA,NA,287500,0,NA,NA,"sim-1038568758.msf",360034,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"193","ANNEALINGEvolGTR",TRUE,0,691,500,0,"ConsensusLogLL",-7540.55536387682,"sim-1038568758.msf",1000427,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"194","ANNEALINGEvolGTR",TRUE,0,691,500,0,"BestSampledLogLL",-7382.68488265575,"sim-1038568758.msf",1000427,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"195","ANNEALINGEvolGTR",TRUE,0,691,500,0,"PartitionMetric",0,"sim-1038568758.msf",1000427,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"196","ANNEALINGEvolGTR",TRUE,0,691,500,0,"RobinsonFouldsMetric",0.145319068783415,"sim-1038568758.msf",1000427,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"197","ANNEALINGEvolGTR",TRUE,0,691,500,0,"KuhnerFelsenstein",0.00226088007758552,"sim-1038568758.msf",1000427,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"198","SSEvolGTR",NA,NA,NA,345500,0,NA,NA,"sim-1038568758.msf",976437,44,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"199","ANNEALINGEvolK2P",TRUE,0,596,500,0,"ConsensusLogLL",-7369.17809997767,"sim-1038568758.msf",804932,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"200","ANNEALINGEvolK2P",TRUE,0,596,500,0,"BestSampledLogLL",-7371.07606692434,"sim-1038568758.msf",804932,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"201","ANNEALINGEvolK2P",TRUE,0,596,500,0,"PartitionMetric",0,"sim-1038568758.msf",804932,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"202","ANNEALINGEvolK2P",TRUE,0,596,500,0,"RobinsonFouldsMetric",0.1513017226723,"sim-1038568758.msf",804932,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"203","ANNEALINGEvolK2P",TRUE,0,596,500,0,"KuhnerFelsenstein",0.00389048616181478,"sim-1038568758.msf",804932,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"204","SSEvolK2P",NA,NA,NA,298000,0,NA,NA,"sim-1038568758.msf",727080,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"205","ANNEALINGJC",TRUE,0,583,500,0,"ConsensusLogLL",-7446.10997545284,"sim-1038568758.msf",360521,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"206","ANNEALINGJC",TRUE,0,583,500,0,"BestSampledLogLL",-7449.35768462295,"sim-1038568758.msf",360521,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"207","ANNEALINGJC",TRUE,0,583,500,0,"PartitionMetric",0,"sim-1038568758.msf",360521,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"208","ANNEALINGJC",TRUE,0,583,500,0,"RobinsonFouldsMetric",0.203502912682392,"sim-1038568758.msf",360521,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"209","ANNEALINGJC",TRUE,0,583,500,0,"KuhnerFelsenstein",0.00519110055992869,"sim-1038568758.msf",360521,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"210","SSJC",NA,NA,NA,291500,0,NA,NA,"sim-1038568758.msf",335534,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"211","ANNEALINGEvolGTR",TRUE,0,699,500,0,"ConsensusLogLL",-7545.58957445182,"sim-1038568758.msf",1040049,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"212","ANNEALINGEvolGTR",TRUE,0,699,500,0,"BestSampledLogLL",-7378.32591321686,"sim-1038568758.msf",1040049,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"213","ANNEALINGEvolGTR",TRUE,0,699,500,0,"PartitionMetric",2,"sim-1038568758.msf",1040049,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"214","ANNEALINGEvolGTR",TRUE,0,699,500,0,"RobinsonFouldsMetric",0.262529727150166,"sim-1038568758.msf",1040049,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"215","ANNEALINGEvolGTR",TRUE,0,699,500,0,"KuhnerFelsenstein",0.00942735726680053,"sim-1038568758.msf",1040049,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"216","SSEvolGTR",NA,NA,NA,349500,0,NA,NA,"sim-1038568758.msf",964806,11,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"217","ANNEALINGEvolK2P",TRUE,0,595,500,0,"ConsensusLogLL",-7479.66014934996,"sim--947209301.msf",706906,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"218","ANNEALINGEvolK2P",TRUE,0,595,500,0,"BestSampledLogLL",-7480.64764579133,"sim--947209301.msf",706906,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"219","ANNEALINGEvolK2P",TRUE,0,595,500,0,"PartitionMetric",0,"sim--947209301.msf",706906,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"220","ANNEALINGEvolK2P",TRUE,0,595,500,0,"RobinsonFouldsMetric",0.266300384242309,"sim--947209301.msf",706906,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"221","ANNEALINGEvolK2P",TRUE,0,595,500,0,"KuhnerFelsenstein",0.00645323684147518,"sim--947209301.msf",706906,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"222","SSEvolK2P",NA,NA,NA,297500,0,NA,NA,"sim--947209301.msf",560304,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"223","ANNEALINGJC",TRUE,0,577,500,0,"ConsensusLogLL",-7546.58209953507,"sim--947209301.msf",240704,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"224","ANNEALINGJC",TRUE,0,577,500,0,"BestSampledLogLL",-7549.53681760358,"sim--947209301.msf",240704,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"225","ANNEALINGJC",TRUE,0,577,500,0,"PartitionMetric",0,"sim--947209301.msf",240704,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"226","ANNEALINGJC",TRUE,0,577,500,0,"RobinsonFouldsMetric",0.18383967176237,"sim--947209301.msf",240704,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"227","ANNEALINGJC",TRUE,0,577,500,0,"KuhnerFelsenstein",0.00379965241315791,"sim--947209301.msf",240704,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"228","SSJC",NA,NA,NA,288500,0,NA,NA,"sim--947209301.msf",246098,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"229","ANNEALINGEvolGTR",TRUE,0,702,500,0,"ConsensusLogLL",-7638.02837001858,"sim--947209301.msf",816948,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"230","ANNEALINGEvolGTR",TRUE,0,702,500,0,"BestSampledLogLL",-7489.45461408217,"sim--947209301.msf",816948,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"231","ANNEALINGEvolGTR",TRUE,0,702,500,0,"PartitionMetric",0,"sim--947209301.msf",816948,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"232","ANNEALINGEvolGTR",TRUE,0,702,500,0,"RobinsonFouldsMetric",0.195254645780382,"sim--947209301.msf",816948,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"233","ANNEALINGEvolGTR",TRUE,0,702,500,0,"KuhnerFelsenstein",0.00484452054465279,"sim--947209301.msf",816948,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"234","SSEvolGTR",NA,NA,NA,351000,0,NA,NA,"sim--947209301.msf",706334,11,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"235","ANNEALINGEvolK2P",TRUE,0,607,500,0,"ConsensusLogLL",-7479.86201663238,"sim--947209301.msf",653510,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"236","ANNEALINGEvolK2P",TRUE,0,607,500,0,"BestSampledLogLL",-7481.4806105544,"sim--947209301.msf",653510,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"237","ANNEALINGEvolK2P",TRUE,0,607,500,0,"PartitionMetric",0,"sim--947209301.msf",653510,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"238","ANNEALINGEvolK2P",TRUE,0,607,500,0,"RobinsonFouldsMetric",0.183340706411614,"sim--947209301.msf",653510,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"239","ANNEALINGEvolK2P",TRUE,0,607,500,0,"KuhnerFelsenstein",0.00343519190132904,"sim--947209301.msf",653510,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"240","SSEvolK2P",NA,NA,NA,303500,0,NA,NA,"sim--947209301.msf",649577,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"241","ANNEALINGJC",TRUE,0,568,500,0,"ConsensusLogLL",-7547.50328697915,"sim--947209301.msf",312728,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"242","ANNEALINGJC",TRUE,0,568,500,0,"BestSampledLogLL",-7552.32286473027,"sim--947209301.msf",312728,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"243","ANNEALINGJC",TRUE,0,568,500,0,"PartitionMetric",0,"sim--947209301.msf",312728,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"244","ANNEALINGJC",TRUE,0,568,500,0,"RobinsonFouldsMetric",0.208016183541467,"sim--947209301.msf",312728,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"245","ANNEALINGJC",TRUE,0,568,500,0,"KuhnerFelsenstein",0.00442379907682491,"sim--947209301.msf",312728,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"246","SSJC",NA,NA,NA,284000,0,NA,NA,"sim--947209301.msf",342026,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"247","ANNEALINGEvolGTR",TRUE,0,714,500,0,"ConsensusLogLL",-7644.0578583969,"sim--947209301.msf",990752,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"248","ANNEALINGEvolGTR",TRUE,0,714,500,0,"BestSampledLogLL",-7488.38940383219,"sim--947209301.msf",990752,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"249","ANNEALINGEvolGTR",TRUE,0,714,500,0,"PartitionMetric",2,"sim--947209301.msf",990752,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"250","ANNEALINGEvolGTR",TRUE,0,714,500,0,"RobinsonFouldsMetric",0.277958056703481,"sim--947209301.msf",990752,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"251","ANNEALINGEvolGTR",TRUE,0,714,500,0,"KuhnerFelsenstein",0.00748119597075089,"sim--947209301.msf",990752,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"252","SSEvolGTR",NA,NA,NA,357000,0,NA,NA,"sim--947209301.msf",929781,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"253","ANNEALINGEvolK2P",TRUE,0,588,500,0,"ConsensusLogLL",-7478.50111801372,"sim--947209301.msf",651992,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"254","ANNEALINGEvolK2P",TRUE,0,588,500,0,"BestSampledLogLL",-7482.29544422841,"sim--947209301.msf",651992,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"255","ANNEALINGEvolK2P",TRUE,0,588,500,0,"PartitionMetric",0,"sim--947209301.msf",651992,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"256","ANNEALINGEvolK2P",TRUE,0,588,500,0,"RobinsonFouldsMetric",0.226373988210149,"sim--947209301.msf",651992,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"257","ANNEALINGEvolK2P",TRUE,0,588,500,0,"KuhnerFelsenstein",0.00404740509289889,"sim--947209301.msf",651992,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"258","SSEvolK2P",NA,NA,NA,294000,0,NA,NA,"sim--947209301.msf",612744,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"259","ANNEALINGJC",TRUE,0,576,500,0,"ConsensusLogLL",-7547.66483968069,"sim--947209301.msf",319848,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"260","ANNEALINGJC",TRUE,0,576,500,0,"BestSampledLogLL",-7550.55798960329,"sim--947209301.msf",319848,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"261","ANNEALINGJC",TRUE,0,576,500,0,"PartitionMetric",0,"sim--947209301.msf",319848,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"262","ANNEALINGJC",TRUE,0,576,500,0,"RobinsonFouldsMetric",0.211533374973305,"sim--947209301.msf",319848,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"263","ANNEALINGJC",TRUE,0,576,500,0,"KuhnerFelsenstein",0.00489357024946708,"sim--947209301.msf",319848,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"264","SSJC",NA,NA,NA,288000,0,NA,NA,"sim--947209301.msf",318891,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"265","ANNEALINGEvolGTR",TRUE,0,708,500,0,"ConsensusLogLL",-7642.40649913842,"sim--947209301.msf",984708,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"266","ANNEALINGEvolGTR",TRUE,0,708,500,0,"BestSampledLogLL",-7483.52289219799,"sim--947209301.msf",984708,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"267","ANNEALINGEvolGTR",TRUE,0,708,500,0,"PartitionMetric",0,"sim--947209301.msf",984708,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"268","ANNEALINGEvolGTR",TRUE,0,708,500,0,"RobinsonFouldsMetric",0.266301945221058,"sim--947209301.msf",984708,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"269","ANNEALINGEvolGTR",TRUE,0,708,500,0,"KuhnerFelsenstein",0.00584612017628216,"sim--947209301.msf",984708,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"270","SSEvolGTR",NA,NA,NA,354000,0,NA,NA,"sim--947209301.msf",880623,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"271","ANNEALINGEvolK2P",TRUE,0,604,500,0,"ConsensusLogLL",-7478.58186688801,"sim--947209301.msf",672052,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"272","ANNEALINGEvolK2P",TRUE,0,604,500,0,"BestSampledLogLL",-7483.98242103775,"sim--947209301.msf",672052,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"273","ANNEALINGEvolK2P",TRUE,0,604,500,0,"PartitionMetric",0,"sim--947209301.msf",672052,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"274","ANNEALINGEvolK2P",TRUE,0,604,500,0,"RobinsonFouldsMetric",0.265986183541467,"sim--947209301.msf",672052,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"275","ANNEALINGEvolK2P",TRUE,0,604,500,0,"KuhnerFelsenstein",0.00581698426567241,"sim--947209301.msf",672052,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"276","SSEvolK2P",NA,NA,NA,302000,0,NA,NA,"sim--947209301.msf",646342,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"277","ANNEALINGJC",TRUE,0,590,500,0,"ConsensusLogLL",-7547.75591686694,"sim--947209301.msf",334801,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"278","ANNEALINGJC",TRUE,0,590,500,0,"BestSampledLogLL",-7550.8476156297,"sim--947209301.msf",334801,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"279","ANNEALINGJC",TRUE,0,590,500,0,"PartitionMetric",0,"sim--947209301.msf",334801,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"280","ANNEALINGJC",TRUE,0,590,500,0,"RobinsonFouldsMetric",0.199836007450883,"sim--947209301.msf",334801,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"281","ANNEALINGJC",TRUE,0,590,500,0,"KuhnerFelsenstein",0.0042362586013367,"sim--947209301.msf",334801,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"282","SSJC",NA,NA,NA,295000,0,NA,NA,"sim--947209301.msf",362278,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"283","ANNEALINGEvolGTR",TRUE,0,692,500,0,"ConsensusLogLL",-7640.37906999131,"sim--947209301.msf",954422,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"284","ANNEALINGEvolGTR",TRUE,0,692,500,0,"BestSampledLogLL",-7484.11974440934,"sim--947209301.msf",954422,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"285","ANNEALINGEvolGTR",TRUE,0,692,500,0,"PartitionMetric",0,"sim--947209301.msf",954422,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"286","ANNEALINGEvolGTR",TRUE,0,692,500,0,"RobinsonFouldsMetric",0.176980928278564,"sim--947209301.msf",954422,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"287","ANNEALINGEvolGTR",TRUE,0,692,500,0,"KuhnerFelsenstein",0.00269857498881351,"sim--947209301.msf",954422,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"288","SSEvolGTR",NA,NA,NA,346000,0,NA,NA,"sim--947209301.msf",878393,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"289","ANNEALINGEvolK2P",TRUE,0,585,500,0,"ConsensusLogLL",-8231.19643001241,"sim-947946789.msf",814644,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"290","ANNEALINGEvolK2P",TRUE,0,585,500,0,"BestSampledLogLL",-8233.45531693039,"sim-947946789.msf",814644,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"291","ANNEALINGEvolK2P",TRUE,0,585,500,0,"PartitionMetric",0,"sim-947946789.msf",814644,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"292","ANNEALINGEvolK2P",TRUE,0,585,500,0,"RobinsonFouldsMetric",0.293283124593209,"sim-947946789.msf",814644,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"293","ANNEALINGEvolK2P",TRUE,0,585,500,0,"KuhnerFelsenstein",0.00911771376440885,"sim-947946789.msf",814644,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"294","SSEvolK2P",NA,NA,NA,292500,0,NA,NA,"sim-947946789.msf",692380,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"295","ANNEALINGJC",TRUE,0,589,500,0,"ConsensusLogLL",-8300.31864158844,"sim-947946789.msf",352155,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"296","ANNEALINGJC",TRUE,0,589,500,0,"BestSampledLogLL",-8302.19410260615,"sim-947946789.msf",352155,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"297","ANNEALINGJC",TRUE,0,589,500,0,"PartitionMetric",0,"sim-947946789.msf",352155,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"298","ANNEALINGJC",TRUE,0,589,500,0,"RobinsonFouldsMetric",0.285745166666611,"sim-947946789.msf",352155,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"299","ANNEALINGJC",TRUE,0,589,500,0,"KuhnerFelsenstein",0.00961802499924971,"sim-947946789.msf",352155,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"300","SSJC",NA,NA,NA,294500,0,NA,NA,"sim-947946789.msf",339851,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
